yyyy,mm,dd,hh,mm,lat,lon,elev,icao,faa,wmo,wban,country3,region,sky_total,sky_ceiling,visibility_m,weather_present,weather_past1,weather_past2,temp,dwpt,rh,wind_dir,wind_spd,wind_gst,pressure_alstg,pressure_slp,snow_depth,temp_max24,temp_min24,temp_max12,temp_min12,temp_max6,temp_min6,precip_24,precip_12,precip_6,precip_1,source,datatype,yyyy_rounded,mm_rounded,dd_rounded,hh_rounded
2012,01,02,01,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,0.6,-8.3,47,300,12,20,30.20,1023.0,,,,,,,,,,,,100,12,2012,01,02,02
2012,01,02,02,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,3,,9999,,,,0.6,-8.3,47,290,10,24,30.18,1022.6,,,,,,,,,,,,100,14,2012,01,02,03
2012,01,02,03,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,6,050,9999,,,,0.6,-7.8,49,280,9,25,30.17,1022.2,,,,,,,,,,,,100,14,2012,01,02,04
2012,01,02,04,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,036,9999,,,,0.0,-7.2,54,290,16,28,30.17,1022.1,,11.7,0.0,,,,,,,,,100,14,2012,01,02,05
2012,01,02,05,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,040,9999,,,,0.0,-8.9,47,300,12,23,30.16,1021.8,,,,,,2,0,,,0.0,0.0,100,14,2012,01,02,06
2012,01,02,06,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,034,9999,,,,-0.6,-7.8,54,290,17,29,30.14,1021.3,,,,,,,,,,,,100,14,2012,01,02,07
2012,01,02,07,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,038,9999,,,,-1.1,-8.3,54,290,11,23,30.15,1021.5,,,,,,,,,,,0.0,100,14,2012,01,02,08
2012,01,02,08,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,036,9999,,,,-1.1,-8.9,51,290,14,33,30.14,1021.2,,,,,,,,,,0.0,0.0,100,14,2012,01,02,09
2012,01,02,09,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,038,9999,,,,-1.1,-8.9,51,290,9,21,30.13,1021.0,,,,,,,,,,,,100,14,2012,01,02,10
2012,01,02,10,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,038,9999,,,,-1.7,-9.4,51,300,12,21,30.12,1020.7,,,,,,,,,,,,100,14,2012,01,02,11
2012,01,02,11,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,030,9999,71,,,-2.2,-8.3,59,290,13,23,30.12,1020.5,,,,,,0,-2,,,0.0,0.0,100,12,2012,01,02,12
2012,01,02,12,02,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,027,0000,71,,,-2,-7,65,290,11,22,30.12,,,,,,,,,,,,0.0,100,13,2012,01,02,12
2012,01,02,12,13,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,029,8000,71,,,-3,-8,65,310,9,24,30.12,,,,,,,,,,,,0.0,100,13,2012,01,02,12
2012,01,02,12,27,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,034,9999,,,,-3,-9,59,290,14,32,30.12,,,,,,,,,,,,0.0,100,13,2012,01,02,12
2012,01,02,12,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,042,9999,,,,-2.8,-10.0,54,290,14,28,30.12,1020.8,,,,,,,,,,,0.0,100,12,2012,01,02,13
2012,01,02,13,22,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,026,6000,71,,,-4,-9,65,290,16,25,30.14,,,,,,,,,,,,0.0,100,13,2012,01,02,13
2012,01,02,13,40,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,035,9999,71,,,-4,-10,59,310,8,25,30.14,,,,,,,,,,,,0.0,100,13,2012,01,02,14
2012,01,02,13,44,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,026,0250,71,,,-4,-10,59,300,13,24,30.15,,,,,,,,,,,,0.0,100,13,2012,01,02,14
2012,01,02,13,48,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,022,1200,71,,,-4,-9,65,300,15,24,30.15,,,,,,,,,,,,0.0,100,13,2012,01,02,14
2012,01,02,13,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,018,0800,73,,,-5.0,-7.8,78,290,11,24,30.15,1022.0,,,,,,,,,,,0.0,100,12,2012,01,02,14
2012,01,02,14,03,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,025,3200,71,,,-4,-8,71,300,13,24,30.15,,,,,,,,,,,,0.0,100,13,2012,01,02,14
2012,01,02,14,13,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,021,0000,71,,,-5,-8,77,300,14,25,30.16,,,,,,,,,,,,0.0,100,13,2012,01,02,14
2012,01,02,14,25,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,032,0000,71,,,-5,-8,77,290,13,31,30.17,,,,,,,,,,,,0.0,100,13,2012,01,02,14
2012,01,02,14,33,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,036,9999,71,,,-5,-8,77,290,14,23,30.17,,,,,,,,,,,,0.0,100,13,2012,01,02,15
2012,01,02,14,44,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,023,1200,71,,,-5,-8,77,290,11,25,30.17,,,,,,,,,,,,0.0,100,13,2012,01,02,15
2012,01,02,14,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,027,1600,71,,,-5.0,-8.3,75,290,12,21,30.17,1022.6,,,,,,,,,,0.0,0.0,100,12,2012,01,02,15
2012,01,02,14,58,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,029,4800,71,,,-5,-9,71,290,11,21,30.17,,,,,,,,,,,,0.0,100,13,2012,01,02,15
2012,01,02,15,13,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,040,9999,71,,,-5,-9,71,280,14,24,30.18,,,,,,,,,,,,0.0,100,13,2012,01,02,15
2012,01,02,15,42,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,028,3200,71,,,-5,-9,71,290,11,23,30.18,,,,,,,,,,,,0.0,100,13,2012,01,02,16
2012,01,02,15,51,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,038,6000,71,,,-5,-10,65,280,15,26,30.18,,,,,,,,,,,,0.0,100,13,2012,01,02,16
2012,01,02,15,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,034,8000,71,,,-5.0,-10.0,65,300,13,26,30.18,1023.0,,,,,,,,,,,0.0,100,12,2012,01,02,16
2012,01,02,16,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,038,9999,71,,,-5.0,-11.1,58,290,18,31,30.19,1023.2,,,,,,,,,,,0.0,100,12,2012,01,02,17
2012,01,02,17,50,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,029,9999,71,,,-4,-10,59,300,13,23,30.18,,,,,,,,,,,,0.0,100,13,2012,01,02,18
2012,01,02,17,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,029,8000,71,,,-4.4,-10.0,61,290,11,23,30.18,1022.8,,,,,,-2,-5,,,0.0,0.0,100,12,2012,01,02,18
2012,01,02,18,34,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,036,9999,,,,-4,-11,54,300,12,21,30.16,,,,,,,,,,,,0.0,100,13,2012,01,02,19
2012,01,02,18,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,036,9999,,,,-3.9,-11.1,53,290,10,21,30.17,1022.4,,,,,,,,,,,0.0,100,12,2012,01,02,19
2012,01,02,19,34,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,027,1600,71,,,-5,-10,65,330,12,23,30.18,,,,,,,,,,,,0.0,100,13,2012,01,02,20
2012,01,02,19,37,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,027,0400,75,,,-6,-9,77,330,12,30,30.18,,,,,,,,,,,,0.0,100,13,2012,01,02,20
2012,01,02,19,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,027,4800,71,,,-5.0,-9.4,68,300,12,21,30.18,1023.0,,,,,,,,,,,0.0,100,12,2012,01,02,20
2012,01,02,20,06,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,060,9999,,,,-4,-10,59,290,14,24,30.18,,,,,,,,,,,,0.0,100,13,2012,01,02,20
2012,01,02,20,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,065,0300,71,,,-4.4,-10.0,61,310,9,21,30.20,1023.7,,,,,,,,,,0.0,0.0,100,12,2012,01,02,21
2012,01,02,20,58,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,027,0000,71,,,-5,-9,71,310,11,21,30.21,,,,,,,,,,,,0.0,100,13,2012,01,02,21
2012,01,02,21,05,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,018,0800,73,,,-6,-8,84,310,8,21,30.21,,,,,,,,,,,,0.0,100,13,2012,01,02,21
2012,01,02,21,11,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,024,0250,71,,,-5,-9,71,310,9,20,30.22,,,,,,,,,,,,0.0,100,13,2012,01,02,21
2012,01,02,21,18,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,023,0300,71,,,-5,-9,71,310,9,17,30.22,,,,,,,,,,,,0.0,100,13,2012,01,02,21
2012,01,02,21,20,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,021,0000,71,,,-6,-9,77,-1,6,17,30.22,,,,,,,,,,,,0.0,100,13,2012,01,02,21
2012,01,02,21,31,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,025,4800,71,,,-5,-9,71,310,7,,30.23,,,,,,,,,,,,0.0,100,13,2012,01,02,22
2012,01,02,21,45,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,020,0000,71,,,-5,-9,71,330,5,,30.23,,,,,,,,,,,,0.0,100,13,2012,01,02,22
2012,01,02,21,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,022,1600,71,,,-5.6,-8.3,79,-1,6,,30.24,1024.8,,,,,,,,,,,0.0,100,12,2012,01,02,22
2012,01,02,22,08,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,026,4800,71,,,-6,-9,77,310,6,,30.24,,,,,,,,,,,,0.0,100,13,2012,01,02,22
2012,01,02,22,17,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,028,3200,71,,,-6,-9,77,320,10,17,30.25,,,,,,,,,,,,0.0,100,13,2012,01,02,22
2012,01,02,22,41,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,046,9999,71,,,-6,-9,77,300,7,,30.26,,,,,,,,,,,,0.0,100,13,2012,01,02,23
2012,01,02,22,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,070,9999,,,,-6.1,-9.4,75,300,5,,30.26,1025.7,,,,,,,,,,,0.0,100,12,2012,01,02,23
2012,01,02,23,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,6,060,9999,,,,-6.7,-10.0,75,290,5,,30.28,1026.4,,,,,,-4,-7,,,0.0,,100,12,2012,01,03,00
2012,01,03,00,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,050,9999,,,,-6.1,-10.0,71,290,5,,30.29,1026.9,,,,,,,,,,,,100,12,2012,01,03,01
2012,01,03,01,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,2,,9999,,,,-6.1,-13.9,50,310,7,,30.30,1027.3,,,,,,,,,,,,100,12,2012,01,03,02
2012,01,03,02,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,-6.7,-14.4,50,320,8,20,30.32,1027.7,,,,,,,,,,,,100,14,2012,01,03,03
2012,01,03,03,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,6,049,9999,,,,-6.7,-13.9,53,-1,6,,30.33,1028.2,,,,,,,,,,,,100,14,2012,01,03,04
2012,01,03,04,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,-7.8,-13.3,61,290,7,,30.33,1028.3,,0.0,-7.8,,,,,,,,,100,14,2012,01,03,05
2012,01,03,05,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,-7.8,-13.3,61,300,7,,30.34,1028.5,,,,,,-6,-8,,,,,100,14,2012,01,03,06
2012,01,03,06,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,-7.8,-13.3,61,290,6,,30.35,1028.8,,,,,,,,,,,,100,14,2012,01,03,07
2012,01,03,07,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,-8.3,-13.3,64,290,6,,30.36,1029.5,,,,,,,,,,,,100,14,2012,01,03,08
2012,01,03,08,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,-7.8,-13.9,58,320,5,,30.37,1029.7,,,,,,,,,,,,100,14,2012,01,03,09
2012,01,03,09,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,-8.3,-13.9,60,330,5,,30.38,1029.9,,,,,,,,,,,,100,14,2012,01,03,10
2012,01,03,10,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,-8.9,-13.9,64,310,3,,30.37,1029.7,,,,,,,,,,,,100,14,2012,01,03,11
2012,01,03,11,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,-10.0,-13.9,70,280,3,,30.37,1029.8,,,,,,-7,-11,,,,,100,12,2012,01,03,12
2012,01,03,12,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,-10.0,-13.9,70,290,4,,30.39,1030.5,,,,,,,,,,,,100,12,2012,01,03,13
2012,01,03,13,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,-9.4,-13.3,70,290,6,,30.42,1031.4,,,,,,,,,,,,100,12,2012,01,03,14
2012,01,03,14,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,-7.8,-13.3,61,290,7,,30.44,1032.0,,,,,,,,,,,,100,12,2012,01,03,15
2012,01,03,15,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,0300,,,,-6.7,-13.3,55,310,7,,30.45,1032.3,,,,,,,,,,,,100,12,2012,01,03,16
2012,01,03,16,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,-5.6,-12.8,53,270,9,,30.43,1031.7,,,,,,,,,,,,100,12,2012,01,03,17
2012,01,03,17,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,-4.4,-12.8,48,270,9,,30.41,1030.8,,,,,,-4,-11,,,,,100,12,2012,01,03,18
2012,01,03,18,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,-3.9,-13.3,44,260,6,,30.36,1029.3,,,,,,,,,,,,100,12,2012,01,03,19
2012,01,03,19,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,0200,,,,-2.8,-13.3,40,260,7,,30.34,1028.5,,,,,,,,,,,,100,12,2012,01,03,20
2012,01,03,20,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,-2.8,-13.3,40,250,6,,30.33,1028.1,,,,,,,,,,,,100,12,2012,01,03,21
2012,01,03,21,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,-2.8,-12.8,42,260,3,,30.33,1028.2,,,,,,,,,,,,100,12,2012,01,03,22
2012,01,03,22,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,-5.0,-12.2,53,220,5,,30.32,1027.9,,,,,,,,,,,,100,12,2012,01,03,23
2012,01,03,23,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,-5.6,-12.2,56,160,3,,30.30,1027.3,,,,,,-3,-7,,,,,100,12,2012,01,04,00
2012,01,04,00,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,-6.1,-12.2,58,150,4,,30.28,1026.7,,,,,,,,,,,,100,12,2012,01,04,01
2012,01,04,01,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,-5.6,-12.2,56,150,6,,30.26,1025.9,,,,,,,,,,,,100,12,2012,01,04,02
2012,01,04,02,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,-6.1,-12.2,58,170,4,,30.24,1025.1,,,,,,,,,,,,100,14,2012,01,04,03
2012,01,04,03,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,-4.4,-11.7,53,180,9,,30.21,1024.2,,,,,,,,,,,,100,14,2012,01,04,04
2012,01,04,04,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,-3.3,-12.2,46,200,9,,30.19,1023.3,,-2.8,-11.1,,,,,,,,,100,14,2012,01,04,05
2012,01,04,05,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,-3.3,-11.7,48,210,7,,30.18,1023.0,,,,,,-3,-7,,,,,100,14,2012,01,04,06
2012,01,04,06,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,-2.2,-12.2,42,210,9,20,30.16,1022.1,,,,,,,,,,,,100,14,2012,01,04,07
2012,01,04,07,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,-1.7,-12.2,40,210,10,23,30.14,1021.5,,,,,,,,,,,,100,14,2012,01,04,08
2012,01,04,08,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,-2.2,-12.2,42,220,7,18,30.11,1020.6,,,,,,,,,,,,100,14,2012,01,04,09
2012,01,04,09,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,-2.2,-11.7,44,220,11,23,30.09,1019.7,,,,,,,,,,,,100,14,2012,01,04,10
2012,01,04,10,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,-1.7,-11.1,44,220,12,,30.08,1019.4,,,,,,,,,,,,100,14,2012,01,04,11
2012,01,04,11,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,-1.7,-10.6,46,220,8,,30.08,1019.3,,,,,,-1,-3,,,,,100,12,2012,01,04,12
2012,01,04,12,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,-1.1,-10.6,44,220,11,20,30.07,1019.2,,,,,,,,,,,,100,12,2012,01,04,13
2012,01,04,13,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,-1.1,-10.0,46,210,6,,30.06,1018.9,,,,,,,,,,,,100,12,2012,01,04,14
2012,01,04,14,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,110,9999,,,,-0.6,-9.4,47,210,10,,30.06,1018.8,,,,,,,,,,,,100,12,2012,01,04,15
2012,01,04,15,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,2,,9999,,,,0.6,-8.9,45,240,11,,30.06,1018.6,,,,,,,,,,,,100,12,2012,01,04,16
2012,01,04,16,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,3,,0200,,,,2.2,-7.8,44,250,9,,30.04,1018.0,,,,,,,,,,,,100,12,2012,01,04,17
2012,01,04,17,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,4.4,-6.1,43,230,10,20,30.01,1016.8,,,,,,4,-2,,,,,100,12,2012,01,04,18
2012,01,04,18,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,5.6,-5.0,44,250,7,,29.98,1015.9,,,,,,,,,,,,100,12,2012,01,04,19
2012,01,04,19,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,5.6,-4.4,46,240,11,,29.98,1015.6,,,,,,,,,,,,100,12,2012,01,04,20
2012,01,04,20,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,5.6,-4.4,46,260,10,,30.00,1016.3,,,,,,,,,,,,100,12,2012,01,04,21
2012,01,04,21,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,5.0,-4.4,48,240,11,,30.02,1017.2,,,,,,,,,,,,100,12,2012,01,04,22
2012,01,04,22,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,4.4,-3.9,52,260,6,,30.03,1017.6,,,,,,,,,,,,100,12,2012,01,04,23
2012,01,04,23,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,3.9,-3.9,54,260,5,,30.06,1018.5,,,,,,6,4,,,,,100,12,2012,01,05,00
2012,01,05,00,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,3.9,-3.3,57,240,8,,30.05,1018.0,,,,,,,,,,,,100,12,2012,01,05,01
