yyyy,mm,dd,hh,mm,lat,lon,elev,icao,faa,wmo,wban,country3,region,sky_total,sky_ceiling,visibility_m,weather_present,weather_past1,weather_past2,temp,dwpt,rh,wind_dir,wind_spd,wind_gst,pressure_alstg,pressure_slp,snow_depth,temp_max24,temp_min24,temp_max12,temp_min12,temp_max6,temp_min6,precip_24,precip_12,precip_6,precip_1,source,datatype,yyyy_rounded,mm_rounded,dd_rounded,hh_rounded
2014,01,11,04,04,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,009,8000,61,,,7.8,6.7,93,190,8,,29.70,,,,,,,,,,,,0.3,100,13,2014,01,11,04
2014,01,11,04,14,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,011,9999,61,,,7.8,6.7,93,190,14,24,29.70,,,,,,,,,,,,0.5,100,13,2014,01,11,04
2014,01,11,04,36,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,013,6000,63,,,7.8,7.2,96,180,10,,29.68,,,,,,,,,,,,1.0,100,13,2014,01,11,05
2014,01,11,04,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,009,9999,61,,,8.3,7.2,93,180,10,,29.67,1004.8,,8.3,0.0,,,,,,,,1.8,100,14,2014,01,11,05
2014,01,11,05,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,007,9999,61,,,7.8,7.2,96,180,9,,29.61,1003.0,,,,,,8,6,,,8.6,1.5,100,14,2014,01,11,06
2014,01,11,06,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,007,9999,61,,,8.9,7.8,93,190,12,21,29.59,1002.2,,,,,,,,,,,0.0,100,14,2014,01,11,07
2014,01,11,07,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,008,0000,61,,,8.9,7.8,93,210,3,,29.57,1001.4,,,,,,,,,,,0.8,100,14,2014,01,11,08
2014,01,11,08,02,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,008,6000,61,,,8.3,7.2,93,200,4,,29.57,,,,,,,,,,,,0.0,100,13,2014,01,11,08
2014,01,11,08,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,006,8000,61,,,8.9,7.8,93,180,8,,29.54,1000.5,,,,,,,,,,1.3,0.5,100,14,2014,01,11,09
2014,01,11,09,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,006,9999,,,,9.4,8.3,93,220,8,,29.52,999.6,,,,,,,,,,,0.3,100,14,2014,01,11,10
2014,01,11,10,18,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,010,9999,,,,10.0,8.3,89,230,11,,29.52,,,,,,,,,,,,,100,13,2014,01,11,10
2014,01,11,10,34,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,008,9999,,,,9.4,8.3,93,230,10,,29.52,,,,,,,,,,,,0.0,100,13,2014,01,11,11
2014,01,11,10,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,008,6000,61,,,9.4,8.3,93,240,12,22,29.51,999.3,,,,,,,,,,,0.0,100,14,2014,01,11,11
2014,01,11,11,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,007,9999,61,,,8.9,7.2,89,250,16,28,29.52,999.7,,,,,,10,8,13.2,,1.8,0.3,100,12,2014,01,11,12
2014,01,11,12,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,009,9999,,,,7.8,5.6,86,260,9,18,29.52,999.6,,,,,,,,,,,0.0,100,12,2014,01,11,13
2014,01,11,13,48,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,016,9999,,,,7,4,81,270,10,,29.56,,,,,,,,,,,,,100,13,2014,01,11,14
2014,01,11,13,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,015,9999,,,,6.7,4.4,85,260,10,20,29.56,1001.2,,,,,,,,,,,,100,12,2014,01,11,14
2014,01,11,14,02,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,013,9999,,,,6.1,3.9,86,260,9,21,29.56,,,,,,,,,,,,,100,13,2014,01,11,14
2014,01,11,14,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,011,9999,,,,5.6,3.3,85,250,9,20,29.58,1001.9,,,,,,,,,,0.0,,100,12,2014,01,11,15
2014,01,11,15,06,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,031,0200,,,,5.6,3.3,85,260,10,,29.59,,,,,,,,,,,,,100,13,2014,01,11,15
2014,01,11,15,23,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,013,9999,,,,5.6,3.3,85,250,8,21,29.59,,,,,,,,,,,,,100,13,2014,01,11,15
2014,01,11,15,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,012,9999,,,,5.0,2.8,86,270,7,23,29.60,1002.5,,,,,,,,,,,,100,12,2014,01,11,16
2014,01,11,16,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,012,9999,,,,3.9,1.7,85,270,11,26,29.61,1003.0,,,,,,,,,,,0.0,100,12,2014,01,11,17
2014,01,11,17,09,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,015,9999,,,,3.9,1.1,82,270,13,24,29.62,,,,,,,,,,,,,100,13,2014,01,11,17
2014,01,11,17,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,012,9999,,,,3.3,0.6,82,260,10,,29.63,1003.5,,,,,,9,3,,,0.0,,100,12,2014,01,11,18
2014,01,11,18,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,013,9999,,,,2.8,0.0,82,270,10,22,29.64,1003.8,,,,,,,,,,,,100,12,2014,01,11,19
2014,01,11,19,49,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,009,9999,,,,2,0,86,260,12,23,29.64,,,,,,,,,,,,,100,13,2014,01,11,20
2014,01,11,19,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,009,9999,,,,2.2,0.0,85,270,12,23,29.65,1004.1,,,,,,,,,,,,100,12,2014,01,11,20
2014,01,11,20,14,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,010,9999,,,,2.2,0.0,85,270,12,20,29.65,,,,,,,,,,,,,100,13,2014,01,11,20
2014,01,11,20,48,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,009,9999,10,,,2,0,86,250,7,18,29.67,,,,,,,,,,,,,100,13,2014,01,11,21
2014,01,11,20,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,009,9999,10,,,2.2,0.0,85,260,11,,29.68,1005.2,,,,,,,,,,,,100,12,2014,01,11,21
2014,01,11,21,23,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,010,9999,,,,2.2,0.0,85,260,10,,29.69,,,,,,,,,,,,,100,13,2014,01,11,21
2014,01,11,21,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,014,9999,,,,2.2,-0.6,81,270,8,,29.70,1005.8,,,,,,,,,,,,100,12,2014,01,11,22
2014,01,11,22,10,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,016,9999,,,,2.2,-0.6,81,260,8,,29.70,,,,,,,,,,,,,100,13,2014,01,11,22
2014,01,11,22,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,018,9999,,,,2.2,-0.6,81,250,9,22,29.72,1006.6,,,,,,,,,,,,100,12,2014,01,11,23
2014,01,11,23,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,6,016,9999,,,,1.7,-1.1,81,250,8,,29.74,1007.4,,,,,,3,2,,,,,100,12,2014,01,12,00
2014,01,12,00,08,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,3,,9999,,,,1.7,-1.1,81,240,6,,29.75,,,,,,,,,,,,,100,13,2014,01,12,00
2014,01,12,00,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,1.1,-1.1,84,240,7,,29.77,1008.5,,,,,,,,,,,,100,12,2014,01,12,01
2014,01,12,01,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,10,,,0.6,-1.1,87,240,7,,29.79,1009.0,,,,,,,,,,,,100,12,2014,01,12,02
2014,01,12,02,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,1.7,-0.6,84,260,7,,29.80,1009.4,,,,,,,,,,,,100,14,2014,01,12,03
2014,01,12,03,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,2.2,-0.6,81,270,8,,29.82,1010.0,,,,,,,,,,,,100,14,2014,01,12,04
2014,01,12,04,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,1.7,-1.1,81,260,8,,29.83,1010.4,,10.0,0.6,,,,,,,,,100,14,2014,01,12,05
2014,01,12,05,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,1.1,-1.1,84,270,5,,29.84,1011.1,,,,,,2,1,,,,,100,14,2014,01,12,06
2014,01,12,06,12,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,6,015,9999,,,,1.7,-1.1,81,280,7,,29.85,,,,,,,,,,,,,100,13,2014,01,12,06
2014,01,12,06,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,021,9999,,,,1.1,-1.1,84,300,9,,29.86,1011.6,,,,,,,,,,,,100,14,2014,01,12,07
2014,01,12,07,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,015,9999,,,,1.1,-2.2,77,290,10,,29.88,1012.5,,,,,,,,,,,,100,14,2014,01,12,08
2014,01,12,08,30,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,014,9999,,,,1.1,-2.8,73,300,8,,29.90,,,,,,,,,,,,,100,13,2014,01,12,09
2014,01,12,08,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,014,9999,,,,0.6,-2.8,76,290,8,,29.91,1013.3,,,,,,,,,,,,100,14,2014,01,12,09
2014,01,12,09,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,012,9999,,,,0.0,-2.8,79,270,9,,29.92,1013.7,,,,,,,,,,,,100,14,2014,01,12,10
2014,01,12,10,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,011,9999,,,,0.0,-2.8,79,300,4,,29.92,1013.9,,,,,,,,,,,,100,14,2014,01,12,11
2014,01,12,11,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,011,9999,,,,0.0,-2.8,79,270,4,,29.95,1014.8,,,,,,2,0,,,,,100,12,2014,01,12,12
2014,01,12,12,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,011,9999,,,,0.0,-2.8,79,250,5,,29.99,1016.3,,,,,,,,,,,,100,12,2014,01,12,13
2014,01,12,13,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,010,9999,,,,0.0,-2.8,79,230,6,,30.01,1017.0,,,,,,,,,,,,100,12,2014,01,12,14
2014,01,12,14,48,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,009,9999,05,,,0,-3,78,240,8,,30.04,,,,,,,,,,,,,100,13,2014,01,12,15
2014,01,12,14,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,009,9999,10,,,0.0,-2.8,79,240,7,,30.04,1018.0,,,,,,,,,,,,100,12,2014,01,12,15
2014,01,12,15,30,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,010,9999,10,,,0.6,-1.7,83,210,5,,30.03,,,,,,,,,,,,,100,13,2014,01,12,16
2014,01,12,15,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,3,,9999,,,,1.7,-1.7,77,180,6,,30.03,1017.4,,,,,,,,,,,,100,12,2014,01,12,16
2014,01,12,16,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,3.9,0.0,75,170,7,,30.00,1016.4,,,,,,,,,,,,100,12,2014,01,12,17
2014,01,12,17,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,6.1,0.0,65,170,9,,29.96,1014.9,,,,,,6,0,,,,,100,12,2014,01,12,18
2014,01,12,18,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,7.2,-1.1,55,190,10,,29.94,1014.1,,,,,,,,,,,,100,12,2014,01,12,19
2014,01,12,19,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,8.9,-0.6,51,180,13,,29.92,1013.7,,,,,,,,,,,,100,12,2014,01,12,20
2014,01,12,20,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,9.4,-1.1,47,170,12,,29.91,1013.0,,,,,,,,,,,,100,12,2014,01,12,21
2014,01,12,21,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,8.9,-1.7,46,170,12,,29.91,1013.1,,,,,,,,,,,,100,12,2014,01,12,22
2014,01,12,22,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,7.2,-1.7,52,170,9,,29.89,1012.6,,,,,,,,,,,,100,12,2014,01,12,23
2014,01,12,23,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,6.7,-1.1,57,160,9,,29.89,1012.6,,,,,,9,6,,,,,100,12,2014,01,13,00
2014,01,13,00,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,6.7,-0.6,59,170,11,21,29.86,1011.7,,,,,,,,,,,,100,12,2014,01,13,01
2014,01,13,01,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,6.7,-0.6,59,170,11,,29.84,1010.9,,,,,,,,,,,,100,12,2014,01,13,02
2014,01,13,02,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,7.2,-1.1,55,180,11,,29.84,1010.8,,,,,,,,,,,,100,14,2014,01,13,03
2014,01,13,03,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,7.8,-1.1,52,190,9,,29.84,1010.8,,,,,,,,,,,,100,14,2014,01,13,04
2014,01,13,04,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,7.8,-1.7,50,190,11,,29.84,1010.7,,9.4,0.0,,,,,,,,,100,14,2014,01,13,05
2014,01,13,05,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,9.4,-2.2,43,200,13,24,29.82,1010.1,,,,,,9,6,,,,,100,14,2014,01,13,06
2014,01,13,06,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,9.4,-1.7,45,210,14,29,29.80,1009.2,,,,,,,,,,,,100,14,2014,01,13,07
2014,01,13,07,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,10.6,-1.7,41,200,14,29,29.79,1008.7,,,,,,,,,,,,100,14,2014,01,13,08
2014,01,13,08,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,10.6,-1.1,43,200,19,32,29.78,1008.3,,,,,,,,,,,,100,14,2014,01,13,09
2014,01,13,09,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,10.6,-1.1,43,210,15,37,29.76,1007.7,,,,,,,,,,,,100,14,2014,01,13,10
2014,01,13,10,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,110,9999,,,,11.1,-0.6,44,200,18,28,29.75,1007.6,,,,,,,,,,,,100,14,2014,01,13,11
2014,01,13,11,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,11.1,0.0,46,200,14,26,29.73,1006.9,,,,,,12,9,,,0.0,0.0,100,12,2014,01,13,12
2014,01,13,12,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,10.6,1.7,54,210,15,26,29.71,1006.0,,,,,,,,,,,,100,12,2014,01,13,13
2014,01,13,13,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,10.6,3.9,63,210,19,34,29.71,1006.0,,,,,,,,,,,,100,12,2014,01,13,14
2014,01,13,14,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,10.0,5.0,71,210,21,32,29.72,1006.6,,,,,,,,,,,,100,12,2014,01,13,15
2014,01,13,15,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,060,9999,,,,10.0,5.0,71,210,16,33,29.72,1006.6,,,,,,,,,,,,100,12,2014,01,13,16
2014,01,13,16,26,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,024,9999,,,,10.0,5.6,74,220,15,30,29.73,,,,,,,,,,,,,100,13,2014,01,13,16
2014,01,13,16,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,024,9999,,,,10.0,5.6,74,210,17,29,29.72,1006.4,,,,,,,,,,,,100,12,2014,01,13,17
2014,01,13,17,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,022,9999,,,,10.0,5.6,74,220,12,25,29.69,1005.5,,,,,,11,10,,,,,100,12,2014,01,13,18
2014,01,13,18,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,021,9999,,,,10.0,6.1,76,220,12,25,29.67,1004.7,,,,,,,,,,,,100,12,2014,01,13,19
2014,01,13,19,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,022,9999,,,,10.6,6.1,73,220,12,23,29.66,1004.4,,,,,,,,,,,,100,12,2014,01,13,20
2014,01,13,20,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,029,9999,,,,10.0,5.6,74,230,9,22,29.68,1005.1,,,,,,,,,,,,100,12,2014,01,13,21
2014,01,13,21,38,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,031,9999,,,,10.0,6.1,76,210,9,,29.69,,,,,,,,,,,,,100,13,2014,01,13,22
2014,01,13,21,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,028,9999,,,,10.0,6.1,76,220,8,,29.69,1005.4,,,,,,,,,,,,100,12,2014,01,13,22
2014,01,13,22,02,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,036,9999,,,,10.0,6.1,76,220,10,,29.70,,,,,,,,,,,,,100,13,2014,01,13,22
2014,01,13,22,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,9.4,5.6,77,260,6,,29.71,1005.8,,,,,,,,,,,,100,12,2014,01,13,23
2014,01,13,23,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,7.8,5.0,82,270,5,,29.74,1007.0,,,,,,11,8,,,,,100,12,2014,01,14,00
2014,01,14,00,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,6.7,3.9,82,260,4,,29.75,1007.6,,,,,,,,,,,,100,12,2014,01,14,01
2014,01,14,01,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,6.7,2.2,73,280,6,,29.77,1008.1,,,,,,,,,,,,100,12,2014,01,14,02
2014,01,14,02,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,6.7,1.7,70,310,7,17,29.78,1008.5,,,,,,,,,,,,100,14,2014,01,14,03
2014,01,14,03,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,5.0,0.0,70,300,5,,29.81,1009.5,,,,,,,,,,,,100,14,2014,01,14,04
2014,01,14,04,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,3.9,0.0,75,300,9,,29.81,1009.5,,11.7,3.9,,,,,,,,,100,14,2014,01,14,05
2014,01,14,05,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,1.7,-1.1,81,300,7,,29.81,1009.6,,,,,,8,2,,,,,100,14,2014,01,14,06
2014,01,14,06,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,0.6,-2.2,80,300,4,,29.81,1009.7,,,,,,,,,,,,100,14,2014,01,14,07
2014,01,14,07,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,-0.6,-2.8,83,0,0,,29.83,1010.4,,,,,,,,,,,,100,14,2014,01,14,08
2014,01,14,08,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,8000,10,,,-1.7,-3.3,87,280,4,,29.83,1010.3,,,,,,,,,,,,100,14,2014,01,14,09
2014,01,14,09,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,4800,10,,,-2.2,-3.9,87,0,0,,29.82,1010.2,,,,,,,,,,,,100,14,2014,01,14,10
2014,01,14,10,34,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,0000,10,,,-3.3,-5.0,86,0,0,,29.83,,,,,,,,,,,,,100,13,2014,01,14,11
2014,01,14,10,50,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,1200,10,,,-4,-6,84,0,0,,29.83,,,,,,,,,,,,,100,13,2014,01,14,11
2014,01,14,10,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,0800,49,,,-4.4,-6.1,86,0,0,,29.83,1010.5,,,,,,,,,,,,100,14,2014,01,14,11
2014,01,14,11,06,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,0000,10,,,-4.4,-5.6,90,0,0,,29.84,,,,,,,,,,,,,100,13,2014,01,14,11
2014,01,14,11,15,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,4800,10,,,-4.4,-6.1,86,0,0,,29.84,,,,,,,,,,,,,100,13,2014,01,14,11
2014,01,14,11,22,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,0000,10,,,-5.0,-6.7,86,0,0,,29.84,,,,,,,,,,,,,100,13,2014,01,14,11
2014,01,14,11,36,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,4800,10,,,-5.0,-6.7,86,0,0,,29.84,,,,,,,,,,,,,100,13,2014,01,14,12
2014,01,14,11,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,4800,10,,,-5.0,-6.1,91,0,0,,29.84,1011.0,,,,,,2,-6,,,,,100,12,2014,01,14,12
2014,01,14,12,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,4800,10,,,-5.0,-6.7,86,160,3,,29.85,1011.2,,,,,,,,,,,,100,12,2014,01,14,13
2014,01,14,13,11,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,3200,10,,,-3.9,-5.6,86,150,3,,29.84,,,,,,,,,,,,,100,13,2014,01,14,13
2014,01,14,13,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,0000,10,,,-3.3,-4.4,91,150,4,,29.83,1010.6,,,,,,,,,,,,100,12,2014,01,14,14
2014,01,14,14,34,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,4800,10,,,-1.1,-2.8,87,150,6,,29.83,,,,,,,,,,,,,100,13,2014,01,14,15
2014,01,14,14,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,6000,10,,,-0.6,-2.2,87,160,5,,29.83,1010.6,,,,,,,,,,,,100,12,2014,01,14,15
2014,01,14,15,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,2.2,-2.2,71,160,7,,29.84,1010.7,,,,,,,,,,,,100,12,2014,01,14,16
2014,01,14,16,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,4.4,-2.2,61,210,11,18,29.81,1009.9,,,,,,,,,,,,100,12,2014,01,14,17
2014,01,14,17,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,6.7,-1.1,57,200,13,,29.76,1008.2,,,,,,7,-6,,,,,100,12,2014,01,14,18
2014,01,14,18,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,110,9999,,,,8.3,-1.7,48,230,21,31,29.76,1008.0,,,,,,,,,,,,100,12,2014,01,14,19
2014,01,14,19,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,,,9999,,,,7.8,-0.6,55,0,0,,29.76,1008.2,,,,,,,,,,,,100,12,2014,01,14,20
2014,01,14,20,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,039,9999,,,,4.4,1.1,79,280,9,,29.80,1009.8,,,,,,,,,,0.0,0.0,100,12,2014,01,14,21
2014,01,14,21,14,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,014,9999,61,,,3.9,1.1,82,290,10,,29.82,,,,,,,,,,,,0.0,100,13,2014,01,14,21
2014,01,14,21,27,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,6,035,9999,,,,3.9,1.1,82,280,10,,29.82,,,,,,,,,,,,0.0,100,13,2014,01,14,21
2014,01,14,21,37,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,014,9999,,,,3.9,0.6,79,290,11,21,29.83,,,,,,,,,,,,0.0,100,13,2014,01,14,22
2014,01,14,21,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,013,9999,,,,3.3,0.0,79,300,11,25,29.84,1011.3,,,,,,,,,,,0.0,100,12,2014,01,14,22
2014,01,14,22,31,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,6,017,9999,,,,2.8,-0.6,78,300,10,23,29.87,,,,,,,,,,,,,100,13,2014,01,14,23
2014,01,14,22,50,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,6,033,9999,,,,3,-2,68,290,7,,29.88,,,,,,,,,,,,,100,13,2014,01,14,23
2014,01,14,22,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,6,033,9999,,,,2.8,-1.7,71,280,8,,29.88,1012.4,,,,,,,,,,,,100,12,2014,01,14,23
2014,01,14,23,01,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,6,026,9999,,,,2.8,-1.1,75,290,8,,29.88,,,,,,,,,,,,,100,13,2014,01,14,23
2014,01,14,23,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,6,040,9999,,,,2.8,-2.2,68,300,7,,29.90,1013.4,,,,,,9,3,,,0.0,,100,12,2014,01,15,00
2014,01,15,00,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,041,9999,,,,1.1,-5.0,61,290,11,22,29.95,1015.0,,,,,,,,,,,,100,12,2014,01,15,01
2014,01,15,01,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,2,,9999,,,,0.0,-7.2,54,290,10,26,29.97,1015.5,,,,,,,,,,,,100,12,2014,01,15,02
2014,01,15,02,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,-1.7,-7.2,62,-1,4,,29.96,1015.2,,,,,,,,,,,,100,14,2014,01,15,03
2014,01,15,03,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,-1.7,-7.8,59,280,7,,29.96,1015.2,,,,,,,,,,,,100,14,2014,01,15,04
2014,01,15,04,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,6,048,0300,,,,-1.7,-8.3,57,300,9,,29.95,1014.9,,8.9,-5.6,,,,,,,,,100,14,2014,01,15,05
