yyyy,mm,dd,hh,mm,lat,lon,elev,icao,faa,wmo,wban,country3,region,sky_total,sky_ceiling,visibility_m,weather_present,weather_past1,weather_past2,temp,dwpt,rh,wind_dir,wind_spd,wind_gst,pressure_alstg,pressure_slp,snow_depth,temp_max24,temp_min24,temp_max12,temp_min12,temp_max6,temp_min6,precip_24,precip_12,precip_6,precip_1,source,datatype,yyyy_rounded,mm_rounded,dd_rounded,hh_rounded
2013,03,14,22,09,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,024,1600,71,,,1,-2,79,240,5,,30.23,,,,,,,,,,,,0.0,100,13,2013,03,14,22
2013,03,14,22,15,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,022,0400,75,,,1,-1,86,240,3,,30.23,,,,,,,,,,,,0.3,100,13,2013,03,14,22
2013,03,14,22,25,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,006,0800,71,,,1,-1,86,0,0,,30.23,,,,,,,,,,,,0.5,100,13,2013,03,14,22
2013,03,14,22,43,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,006,3200,71,,,0,-1,92,190,3,,30.22,,,,,,,,,,,,0.8,100,13,2013,03,14,23
2013,03,14,22,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,006,6000,71,,,0.0,-1.1,91,0,0,,30.23,1024.6,,,,,,,,,,,0.8,100,12,2013,03,14,23
2013,03,14,23,00,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,042,8000,10,,,0,-1,92,210,4,,30.23,,,,,,,,,,,,,100,13,2013,03,14,23
2013,03,14,23,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,040,9999,10,,,0.6,-1.1,87,160,3,,30.22,1024.3,,,,,,6,0,,,0.8,0.0,100,12,2013,03,15,00
2013,03,15,00,06,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,030,0000,71,,,1,-1,86,200,3,,30.23,,,,,,,,,,,,0.0,100,13,2013,03,15,00
2013,03,15,00,14,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,024,1600,71,,,1,-1,86,210,3,,30.23,,,,,,,,,,,,0.0,100,13,2013,03,15,00
2013,03,15,00,46,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,006,0000,71,,,0,-1,92,170,3,,30.22,,,,,,,,,,,,0.3,100,13,2013,03,15,01
2013,03,15,00,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,006,0000,71,,,0.0,-1.1,91,160,4,,30.21,1024.0,,,,,,,,,,,0.3,100,12,2013,03,15,01
2013,03,15,01,17,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,006,0000,71,,,0,-1,92,170,3,,30.21,,,,,,,,,,,,0.3,100,13,2013,03,15,01
2013,03,15,01,28,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,006,4800,71,,,0,-1,92,0,0,,30.22,,,,,,,,,,,,0.3,100,13,2013,03,15,01
2013,03,15,01,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,006,6000,10,,,0.6,-1.1,87,150,4,,30.21,1023.7,,,,,,,,,,,0.3,100,14,2013,03,15,02
2013,03,15,02,28,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,004,4800,10,,,1,-1,86,150,5,,30.20,,,,,,,,,,,,,100,13,2013,03,15,02
2013,03,15,02,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,004,4800,10,,,0.0,-1.1,91,150,7,,30.19,1022.9,,,,,,,,,,0.5,,100,14,2013,03,15,03
2013,03,15,03,41,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,6,070,4800,10,,,0,-1,92,170,5,,30.17,,,,,,,,,,,,,100,13,2013,03,15,04
2013,03,15,03,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,6,075,4800,10,,,0.0,-1.1,91,160,6,,30.17,1022.5,,,,,,,,,,,,100,14,2013,03,15,04
2013,03,15,04,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,2,,6000,10,,,-0.6,-1.7,91,170,5,,30.14,1021.3,,5.6,-7.8,,,,,,,,,100,14,2013,03,15,05
2013,03,15,05,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,8000,10,,,-0.6,-2.2,87,160,5,,30.12,1020.5,,,,,,1,-1,,,0.5,,100,14,2013,03,15,06
2013,03,15,06,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,4800,10,,,-1.1,-2.2,91,150,5,,30.10,1019.9,,,,,,,,,,,,100,14,2013,03,15,07
2013,03,15,07,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,4800,10,,,-1.1,-2.8,87,150,5,,30.06,1018.4,,,,,,,,,,,,100,14,2013,03,15,08
2013,03,15,08,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,6000,10,,,-1.1,-2.8,87,160,5,,30.02,1017.0,,,,,,,,,,,,100,14,2013,03,15,09
2013,03,15,09,49,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,0000,10,,,-3,-4,92,0,0,,30.03,,,,,,,,,,,,,100,13,2013,03,15,10
2013,03,15,09,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,0000,10,,,-2.8,-4.4,87,0,0,,30.03,1017.5,,,,,,,,,,,,100,14,2013,03,15,10
2013,03,15,10,04,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,1600,10,,,-3,-4,92,0,0,,30.03,,,,,,,,,,,,,100,13,2013,03,15,10
2013,03,15,10,12,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,0800,49,,,-3,-4,92,0,0,,30.03,,,,,,,,,,,,,100,13,2013,03,15,10
2013,03,15,10,24,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,0400,49,,,-3,-4,92,0,0,,30.03,,,,,,,,,,,,,100,13,2013,03,15,10
2013,03,15,10,33,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,10,002,0400,49,,,-4,-6,84,0,0,,30.03,,,,,,,,,,,,,100,13,2013,03,15,11
2013,03,15,10,38,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,3,,0000,10,,,-4,-6,84,0,0,,30.03,,,,,,,,,,,,,100,13,2013,03,15,11
2013,03,15,10,46,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,2,,3200,10,,,-3,-5,84,0,0,,30.02,,,,,,,,,,,,,100,13,2013,03,15,11
2013,03,15,10,48,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,10,002,1600,10,,,-3,-4,92,0,0,,30.02,,,,,,,,,,,,,100,13,2013,03,15,11
2013,03,15,10,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,10,002,0400,49,,,-3.3,-4.4,91,0,0,,30.03,1017.6,,,,,,,,,,,,100,12,2013,03,15,11
2013,03,15,11,11,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,10,002,1600,10,,,-3,-5,84,0,0,,30.02,,,,,,,,,,,,,100,13,2013,03,15,11
2013,03,15,11,18,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,2,,0000,10,,,-3,-4,92,0,0,,30.02,,,,,,,,,,,,,100,13,2013,03,15,11
2013,03,15,11,26,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,2,,0000,10,,,-3,-4,92,140,3,,30.01,,,,,,,,,,,,,100,13,2013,03,15,11
2013,03,15,11,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,0000,10,,,-3.9,-5.0,91,0,0,,29.99,1016.4,,,,,,-1,-4,1.3,,,,100,12,2013,03,15,12
2013,03,15,12,10,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,6000,10,,,-4,-6,84,130,3,,29.99,,,,,,,,,,,,,100,13,2013,03,15,12
2013,03,15,12,34,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,0000,10,,,-3,-4,92,0,0,,29.98,,,,,,,,,,,,,100,13,2013,03,15,13
2013,03,15,12,41,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,3200,10,,,-3,-4,92,0,0,,29.98,,,,,,,,,,,,,100,13,2013,03,15,13
2013,03,15,12,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,3200,10,,,-2.8,-3.9,91,0,0,,29.99,1016.2,,,,,,,,,,,,100,12,2013,03,15,13
2013,03,15,13,29,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,0000,10,,,-1,-2,92,110,3,,29.98,,,,,,,,,,,,,100,13,2013,03,15,13
2013,03,15,13,43,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,0000,10,,,-1,-1,100,0,0,,29.98,,,,,,,,,,,,,100,13,2013,03,15,14
2013,03,15,13,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,0000,10,,,0.0,-1.7,87,0,0,,29.98,1016.0,,,,,,,,,,,,100,12,2013,03,15,14
2013,03,15,14,04,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,4800,10,,,0,-2,85,130,3,,29.98,,,,,,,,,,,,,100,13,2013,03,15,14
2013,03,15,14,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,2.8,-0.6,78,200,6,,29.98,1015.7,,,,,,,,,,,,100,12,2013,03,15,15
2013,03,15,15,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,5.6,0.6,70,0,0,,29.96,1015.1,,,,,,,,,,,,100,12,2013,03,15,16
2013,03,15,16,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,7.2,1.7,68,180,3,,29.96,1015.0,,,,,,,,,,,,100,12,2013,03,15,17
2013,03,15,17,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,8.9,1.7,60,190,3,,29.95,1014.6,,,,,,9,-4,,,,,100,12,2013,03,15,18
2013,03,15,18,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,2,,9999,,,,10.0,1.7,56,210,5,,29.92,1013.7,,,,,,,,,,,,100,12,2013,03,15,19
2013,03,15,19,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,2,,9999,,,,11.1,1.7,52,-1,3,,29.89,1012.5,,,,,,,,,,,,100,12,2013,03,15,20
2013,03,15,20,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,2,,9999,,,,12.8,2.8,50,230,6,,29.86,1011.4,,,,,,,,,,,,100,12,2013,03,15,21
2013,03,15,21,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,6,100,9999,,,,12.8,2.2,48,0,0,,29.85,1011.3,,,,,,,,,,,,100,12,2013,03,15,22
2013,03,15,22,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,110,9999,,,,12.2,3.3,54,0,0,,29.84,1011.0,,,,,,,,,,,,100,12,2013,03,15,23
2013,03,15,23,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,100,9999,,,,10.0,4.4,68,0,0,,29.84,1010.9,,,,,,13,9,,,,,100,12,2013,03,16,00
2013,03,16,00,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,095,9999,,,,10.6,3.3,60,160,6,,29.80,1009.4,,,,,,,,,,,,100,12,2013,03,16,01
2013,03,16,01,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,095,9999,,,,11.1,3.3,58,140,8,,29.74,1007.3,,,,,,,,,,,,100,14,2013,03,16,02
2013,03,16,02,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,6,100,9999,,,,11.7,3.3,56,170,5,,29.72,1006.7,,,,,,,,,,,,100,14,2013,03,16,03
2013,03,16,03,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,2,,9999,,,,11.1,3.3,58,70,4,,29.71,1006.0,,,,,,,,,,,,100,14,2013,03,16,04
2013,03,16,04,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,8.3,3.3,70,0,0,,29.69,1005.6,,12.8,-4.4,,,,,,,,,100,14,2013,03,16,05
2013,03,16,05,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,3,,9999,,,,6.7,3.3,79,0,0,,29.67,1004.8,,,,,,12,7,,,,,100,14,2013,03,16,06
2013,03,16,06,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,7.2,3.3,76,0,0,,29.65,1004.0,,,,,,,,,,,,100,14,2013,03,16,07
2013,03,16,07,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,3,,9999,,,,7.2,3.9,79,0,0,,29.63,1003.5,,,,,,,,,,,,100,14,2013,03,16,08
2013,03,16,08,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,3,,9999,,,,13.9,8.3,69,230,9,,29.62,1002.7,,,,,,,,,,,,100,14,2013,03,16,09
2013,03,16,09,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,095,9999,61,,,15.0,8.3,64,250,11,,29.62,1002.8,,,,,,,,,,,0.0,100,14,2013,03,16,10
2013,03,16,10,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,075,9999,61,,,13.9,8.9,71,240,8,,29.62,1002.8,,,,,,,,,,,0.3,100,12,2013,03,16,11
2013,03,16,11,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,14.4,8.3,66,250,8,,29.63,1003.3,,,,,,16,7,0.3,,0.3,0.0,100,12,2013,03,16,12
2013,03,16,12,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,2,,9999,,,,14.4,8.3,66,260,10,,29.65,1003.8,,,,,,,,,,,,100,12,2013,03,16,13
2013,03,16,13,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,14.4,7.8,64,290,12,22,29.67,1004.5,,,,,,,,,,,,100,12,2013,03,16,14
2013,03,16,14,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,12.8,6.1,63,310,9,18,29.72,1006.4,,,,,,,,,,,,100,12,2013,03,16,15
2013,03,16,15,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,0300,,,,12.8,6.1,63,330,7,,29.76,1007.6,,,,,,,,,,,,100,12,2013,03,16,16
2013,03,16,16,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,0,,9999,,,,12.2,5.0,61,330,9,,29.80,1009.0,,,,,,,,,,,,100,12,2013,03,16,17
2013,03,16,17,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,3,,9999,05,,,11.7,4.4,61,350,11,,29.84,1010.5,,,,,,14,11,,,,,100,12,2013,03,16,18
2013,03,16,18,17,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,6,024,9999,05,,,11,4,62,350,11,22,29.85,,,,,,,,,,,,,100,13,2013,03,16,18
2013,03,16,18,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,024,9999,05,,,9.4,3.3,65,350,8,18,29.87,1011.4,,,,,,,,,,,,100,12,2013,03,16,19
2013,03,16,19,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,022,9999,,,,8.3,2.8,68,350,7,,29.88,1012.0,,,,,,,,,,,,100,12,2013,03,16,20
2013,03,16,20,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,022,8000,05,,,7.8,2.2,67,350,11,,29.91,1012.8,,,,,,,,,,,,100,12,2013,03,16,21
2013,03,16,21,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,020,9999,05,,,6.1,1.7,73,20,12,,29.93,1013.6,,,,,,,,,,,,100,12,2013,03,16,22
2013,03,16,22,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,016,9999,,,,5.0,0.6,73,20,12,,29.93,1013.5,,,,,,,,,,,,100,12,2013,03,16,23
2013,03,16,23,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,018,9999,,,,4.4,0.0,73,10,10,,29.95,1014.1,,,,,,12,4,,,,,100,12,2013,03,17,00
2013,03,17,00,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,018,9999,,,,3.9,0.0,75,330,5,,30.01,1016.1,,,,,,,,,,,,100,12,2013,03,17,01
2013,03,17,01,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,020,9999,,,,3.3,-0.6,75,360,8,,30.01,1016.2,,,,,,,,,,,,100,12,2013,03,17,02
2013,03,17,02,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,020,9999,,,,2.8,-1.1,75,360,10,,30.02,1016.7,,,,,,,,,,,,100,14,2013,03,17,03
2013,03,17,03,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,6,022,9999,,,,2.8,-1.7,71,20,7,,30.02,1016.7,,,,,,,,,,,,100,14,2013,03,17,04
2013,03,17,04,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,020,9999,,,,2.2,-1.7,74,10,8,,30.02,1016.9,,15.6,2.2,,,,,,,,,100,14,2013,03,17,05
2013,03,17,05,16,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,6,110,9999,,,,2,-2,73,20,10,,30.01,,,,,,,,,,,,,100,13,2013,03,17,05
2013,03,17,05,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,6,120,9999,,,,1.7,-1.7,77,10,9,,30.01,1016.4,,,,,,4,2,,,,,100,14,2013,03,17,06
2013,03,17,06,03,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,6,018,9999,,,,2,-2,73,20,8,,30.00,,,,,,,,,,,,,100,13,2013,03,17,06
2013,03,17,06,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,018,9999,,,,1.1,-2.2,77,10,8,,30.02,1016.8,,,,,,,,,,,,100,14,2013,03,17,07
2013,03,17,07,18,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,110,9999,,,,1,-2,79,20,10,,30.02,,,,,,,,,,,,,100,13,2013,03,17,07
2013,03,17,07,28,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,016,9999,,,,1,-2,79,10,8,,30.02,,,,,,,,,,,,,100,13,2013,03,17,07
2013,03,17,07,51,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,014,9999,,,,1,-2,79,20,10,,30.02,,,,,,,,,,,,,100,13,2013,03,17,08
2013,03,17,07,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,014,9999,,,,1.1,-2.2,77,20,8,,30.02,1016.9,,,,,,,,,,,,100,14,2013,03,17,08
2013,03,17,08,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,014,9999,,,,1.1,-2.8,73,10,7,,30.04,1017.8,,,,,,,,,,,,100,14,2013,03,17,09
2013,03,17,09,36,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,016,9999,,,,1,-3,72,40,7,,30.05,,,,,,,,,,,,,100,13,2013,03,17,10
2013,03,17,09,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,016,9999,,,,1.1,-2.8,73,20,8,,30.06,1018.3,,,,,,,,,,,,100,14,2013,03,17,10
2013,03,17,10,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,014,9999,,,,0.6,-2.8,76,40,7,,30.07,1018.7,,,,,,,,,,,,100,12,2013,03,17,11
2013,03,17,11,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,014,9999,,,,0.6,-2.8,76,30,7,,30.11,1020.1,,,,,,2,1,,,,,100,12,2013,03,17,12
2013,03,17,12,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,014,9999,,,,0.6,-2.8,76,70,7,,30.08,1019.3,,,,,,,,,,,,100,12,2013,03,17,13
2013,03,17,13,36,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,016,9999,,,,1,-3,72,70,9,,30.08,,,,,,,,,,,,,100,13,2013,03,17,14
2013,03,17,13,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,016,9999,,,,1.1,-2.8,73,70,9,,30.09,1019.4,,,,,,,,,,,,100,12,2013,03,17,14
2013,03,17,14,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,020,9999,,,,1.7,-2.8,70,60,8,,30.09,1019.5,,,,,,,,,,,,100,12,2013,03,17,15
2013,03,17,15,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,020,9999,,,,1.7,-3.3,67,60,11,,30.10,1019.8,,,,,,,,,,,,100,12,2013,03,17,16
2013,03,17,16,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,020,9999,,,,1.7,-3.3,67,80,9,17,30.09,1019.5,,,,,,,,,,,,100,12,2013,03,17,17
2013,03,17,17,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,020,9999,,,,2.2,-2.8,67,100,10,,30.09,1019.5,,,,,,2,1,,,,,100,12,2013,03,17,18
2013,03,17,18,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,022,9999,,,,3.3,-2.8,62,60,9,,30.06,1018.6,,,,,,,,,,,,100,12,2013,03,17,19
2013,03,17,19,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,022,9999,,,,3.3,-2.2,66,60,10,,30.03,1017.5,,,,,,,,,,,,100,12,2013,03,17,20
2013,03,17,20,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,022,9999,,,,3.3,-2.2,66,100,9,,30.00,1016.5,,,,,,,,,,,,100,12,2013,03,17,21
2013,03,17,21,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,022,9999,,,,3.3,-2.2,66,80,11,,29.98,1015.9,,,,,,,,,,,,100,12,2013,03,17,22
2013,03,17,22,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,022,9999,,,,2.8,-2.2,68,100,11,,30.00,1016.4,,,,,,,,,,,,100,12,2013,03,17,23
2013,03,17,23,46,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,022,0000,71,,,2,-2,73,80,10,,29.98,,,,,,,,,,,,0.0,100,13,2013,03,18,00
2013,03,17,23,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,022,4800,71,,,1.7,-1.1,81,80,7,,29.98,1015.7,,,,,,4,2,,,0.3,0.3,100,12,2013,03,18,00
2013,03,18,00,14,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,033,9999,61,,,2,-1,80,90,7,,29.98,,,,,,,,,,,,0.0,100,13,2013,03,18,00
2013,03,18,00,43,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,021,9999,61,,,2,-1,80,90,9,,29.98,,,,,,,,,,,,0.3,100,13,2013,03,18,01
2013,03,18,00,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,021,9999,61,,,1.7,-1.1,81,90,11,,29.96,1015.0,,,,,,,,,,,0.5,100,12,2013,03,18,01
2013,03,18,01,02,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,065,9999,61,,,2,-1,80,90,12,,29.95,,,,,,,,,,,,0.0,100,13,2013,03,18,01
2013,03,18,01,27,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,021,9999,61,,,2,-1,80,90,12,,29.95,,,,,,,,,,,,0.3,100,13,2013,03,18,01
2013,03,18,01,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,019,9999,61,,,1.7,-1.1,81,90,10,,29.95,1014.6,,,,,,,,,,,0.3,100,14,2013,03,18,02
2013,03,18,02,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,015,4800,63,,,1.1,-0.6,88,80,7,,29.95,1014.8,,,,,,,,,,4.8,4.1,100,14,2013,03,18,03
2013,03,18,03,39,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,015,6000,61,,,1,-1,86,90,14,,29.91,,,,,,,,,,,,1.5,100,13,2013,03,18,04
2013,03,18,03,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,009,4800,63,,,1.1,-0.6,88,100,14,22,29.89,1012.7,,,,,,,,,,,2.5,100,14,2013,03,18,04
2013,03,18,04,11,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,009,0000,65,,,1,-1,86,100,11,22,29.89,,,,,,,,,,,,3.0,100,13,2013,03,18,04
2013,03,18,04,25,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,009,4800,65,,,1,-1,86,90,10,20,29.88,,,,,,,,,,,,5.1,100,13,2013,03,18,04
2013,03,18,04,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,009,4800,63,,,1.7,0.0,88,120,3,,29.88,1012.3,,3.9,0.6,,,,,,,,8.4,100,14,2013,03,18,05
2013,03,18,05,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,009,4800,63,,,1.7,0.0,88,100,13,21,29.83,1010.5,,,,,,2,1,,,20.3,4.6,100,14,2013,03,18,06
2013,03,18,06,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,007,9999,61,,,2.2,0.6,89,110,8,18,29.81,1009.8,,,,,,,,,,,3.3,100,14,2013,03,18,07
2013,03,18,07,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,007,6000,63,,,2.2,1.1,92,120,15,,29.77,1008.4,,,,,,,,,,,3.3,100,14,2013,03,18,08
2013,03,18,08,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,005,9999,,,,2,,,90,10,21,29.69,1005.9,,,,,,,,,,9.9,3.3,100,14,2013,03,18,09
2013,03,18,09,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,005,9999,,,,3,,,110,8,,29.69,1005.8,,,,,,,,,,,0.0,100,14,2013,03,18,10
2013,03,18,10,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,005,9999,,,,3,,,110,11,,29.66,1004.9,,,,,,,,,,,,100,12,2013,03,18,11
2013,03,18,11,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,005,9999,,,,3,,,110,9,,29.65,1004.4,,,,,,3,2,30.7,,10.2,0.3,100,12,2013,03,18,12
2013,03,18,12,42,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,005,0000,10,,,3,,,110,5,,29.66,,,,,,,,,,,,,100,13,2013,03,18,13
2013,03,18,12,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,005,3200,10,,,3,,,110,5,,29.65,1004.6,,,,,,,,,,,,100,12,2013,03,18,13
2013,03,18,13,19,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,005,0000,10,,,3,,,110,7,,29.64,,,,,,,,,,,,,100,13,2013,03,18,13
2013,03,18,13,49,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,003,1600,10,,,3,,,120,6,,29.63,,,,,,,,,,,,,100,13,2013,03,18,14
2013,03,18,13,53,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,003,1600,10,,,3,,,120,5,,29.63,1003.8,,,,,,,,,,,,100,12,2013,03,18,14
2013,03,18,14,03,39.146,-86.617,257,KBMG,BMG,00000,3893,USA,IN,8,003,1200,10,,,3,,,130,8,,29.63,,,,,,,,,,,,,100,13,2013,03,18,14
